"N11.1";"Chronische obstruktive Pyelonephritis";"N4T";"c";"Pyelonephritis (chronisch) in Verbindung mit: . Abknickung  } pelviureteral . Anomalie    } pyeloureteral . Obstruktion } Ureter . Striktur    }";"Exkl.: Obstruktive Uropathie (N13.-) Pyelonephritis bei Harnsteinen (N20.9)";;"N";"4";;;
"N11.8";"Sonstige chronische tubulointerstitielle Nephritis";"N4T";"c";"Nichtobstruktive chronische Pyelonephritis o.n.A.";;;"N";"4";;;
"N11.9";"Chronische tubulointerstitielle Nephritis, nicht näher bezeichnet";"N4T";"c";"Chronisch: . interstitielle Nephritis o.n.A. . Pyelitis o.n.A. . Pyelonephritis o.n.A.";;;"N";"4";;;
"N12";"Tubulointerstitielle Nephritis, nicht als akut oder chronisch bezeichnet";"M3T";"c";"Interstitielle Nephritis o.n.A. Pyelitis o.n.A. Pyelonephritis o.n.A.";"Exkl.: Pyelonephritis bei Harnsteinen (N20.9)";;"M";"3";;;
"N13.-";"Obstruktive Uropathie und Refluxuropathie";"M3T";"c";;"Exkl.: Angeborene obstruktive Defekte des Nierenbeckens und des Ureters (Q62.0-Q62.3) Nieren- und Ureterstein ohne Hydronephrose (N20.-) Obstruktive Pyelonephritis (N11.1)";;"M";"3";;;
"N13.0";"Hydronephrose bei ureteropelviner Obstruktion";"N4T";"c";;"Exkl.: Mit Infektion (N13.6)";;"N";"4";;;
"N13.1";"Hydronephrose bei Ureterstriktur, anderenorts nicht klassifiziert";"N4T";"c";;"Exkl.: Mit Infektion (N13.6)";;"N";"4";;;
"N13.2";"Hydronephrose bei Obstruktion durch Nieren- und Ureterstein";"N4T";"c";;"Exkl.: Mit Infektion (N13.6)";;"N";"4";;;
"N13.3";"Sonstige und nicht näher bezeichnete Hydronephrose";"N4T";"c";;"Exkl.: Mit Infektion (N13.6)";;"N";"4";;;
"N13.4";"Hydroureter";"M4T";"c";;"Exkl.: Mit Infektion (N13.6)";;"M";"4";;;
"N13.5";"Abknickung und Striktur des Ureters ohne Hydronephrose";"N4T";"c";;"Exkl.: Mit Infektion (N13.6)";;"N";"4";;;
"N13.6";"Pyonephrose";"M4T";"c";"Obstruktive Uropathie mit Infektion Zustände unter N13.0-N13.5 mit Infektion";;;"M";"4";;"Soll der Infektionserreger angegeben werden, ist eine zusätzliche Schlüsselnummer (B95-B97) zu benutzen. Im Krankenhaus sollte diese Information immer verschlüsselt werden, wenn sie vorliegt.";
"N13.7";"Uropathie in Zusammenhang mit vesikoureteralem Reflux";"N4T";"c";"Vesikoureteraler Reflux: . bei Narbenbildung . o.n.A.";"Exkl.: Pyelonephritis in Verbindung mit Reflux (N11.0)";;"N";"4";;;
"N13.8";"Sonstige obstruktive Uropathie und Refluxuropathie";"N4T";"c";;;;"N";"4";;;
"N13.9";"Obstruktive Uropathie und Refluxuropathie, nicht näher bezeichnet";"N4T";"c";"Obstruktion der Harnwege o.n.A.";;;"N";"4";;;
"N14.-";"Arzneimittel- und schwermetallinduzierte tubulointerstitielle und tubuläre Krankheitszustände";"M3T";"c";;;;"M";"3";;"Soll die toxische Substanz angegeben werden, ist eine zusätzliche Schlüsselnummer (Kapitel XX) zu benutzen.";
"N14.0";"Analgetika-Nephropathie";"M4T";"c";;;;"M";"4";;;
"N14.1";"Nephropathie durch sonstige Arzneimittel, Drogen und biologisch aktive Substanzen";"N4T";"c";;;;"N";"4";;;
"N14.2";"Nephropathie durch nicht näher bezeichnete(s) Arzneimittel, Droge oder biologisch aktive Substanz";"N4T";"c";;;;"N";"4";;;
"N14.3";"Nephropathie durch Schwermetalle";"N4T";"c";;;;"N";"4";;;
"N14.4";"Toxische Nephropathie, anderenorts nicht klassifiziert";"N4T";"c";;;;"N";"4";;;
"N15.-";"Sonstige tubulointerstitielle Nierenkrankheiten";"M3T";"c";;;;"M";"3";;;
"N15.0";"Balkan-Nephropathie";"N4T";"c";"Chronische endemische Nephropathie";;;"N";"4";;;
"N15.1";"Nierenabszeß und perinephritischer Abszeß";"M4T";"c";;;;"M";"4";;;
"N15.8";"Sonstige näher bezeichnete tubulointerstitielle Nierenkrankheiten";"N4T";"c";;;;"N";"4";;;
"N15.9";"Tubulointerstitielle Nierenkrankheit, nicht näher bezeichnet";"N4T";"c";"Niereninfektion o.n.A.";"Exkl.: Harnwegsinfektion o.n.A. (N39.0)";;"N";"4";;;
"N16.-*";"Tubulointerstitielle Nierenkrankheiten bei anderenorts klassifizierten Krankheiten";"O3T";"c";;;;"O";"3";;;
"N16.0*";"Tubulointerstitielle Nierenkrankheiten bei anderenorts klassifizierten infektiösen und parasitären Krankheiten";"O4T";"c";"Tubulointerstitielle Nierenkrankheiten (durch) (bei): . Brucellose (A23.-+) . Diphtherie (A36.8+) . Salmonelleninfektion (A02.2+) . Sepsis (A40-A41+) . Toxoplasmose (B58.8+)";;;"O";"4";;;
"N16.1*";"Tubulointerstitielle Nierenkrankheiten bei Neubildungen";"O4T";"c";"Tubulointerstitielle Nierenkrankheiten bei: . Leukämie (C91-C95+) . Lymphom (C81-C85+, C96.-+) . Plasmozytom [Multiples Myelom] (C90.0+)";;;"O";"4";;;
"N16.2*";"Tubulointerstitielle Nierenkrankheiten bei Blutkrankheiten und Störungen mit Beteiligung des Immunsystems";"O4T";"c";"Tubulointerstitielle Nierenkrankheiten bei: . gemischter Kryoglobulinämie (D89.1+) . Sarkoidose (D86.-+)";;;"O";"4";;;
"N16.3*";"Tubulointerstitielle Nierenkrankheiten bei Stoffwechselkrankheiten";"O4T";"c";"Tubulointerstitielle Nierenkrankheiten bei: . Glykogenspeicherkrankheit (E74.0+) . Wilson-Krankheit (E83.0+) . Zystinose (E72.0+)";;;"O";"4";;;
"N16.4*";"Tubulointerstitielle Nierenkrankheiten bei systemischen Krankheiten des Bindegewebes";"O4T";"c";"Tubulointerstitielle Nierenkrankheiten bei: . Sicca-Syndrom [Sjögren-Syndrom] (M35.0+) . systemischem Lupus erythematodes (M32.1+)";;;"O";"4";;;
"N16.5*";"Tubulointerstitielle Nierenkrankheiten bei Transplantatabstoßung (T86.-+)";"O4T";"c";;;;"O";"4";;;
"N16.8*";"Tubulointerstitielle Nierenkrankheiten bei sonstigen anderenorts klassifizierten Krankheiten";"O4T";"c";;;;"O";"4";;;
"(N17-N19)";"Niereninsuffizienz";"-1T";"p";;"Exkl.: Angeborene Niereninsuffizienz (P96.0) Arzneimittel- und schwermetallinduzierte tubulointerstitielle und tubuläre Krankheitszustände (N14.-) Extrarenale Urämie (R39.2) Hämolytisch-urämisches Syndrom (D59.3) Hepatorenales Syndrom (K76.7) Hepatorenales Syndrom, postpartal (O90.4) Niereninsuffizienz: . als Komplikation bei Abort, Extrauteringravidität oder Molenschwangerschaft (O00-O07, O08.4) . nach medizinischen Maßnahmen (N99.0) . nach Wehen und Entbindung (O90.4) Prärenale Urämie (R39.2)";;"-";"1";;"Soll das exogene Agens angegeben werden, ist eine zusätzliche Schlüsselnummer (Kapitel XX) zu benutzen.";
"N17.-";"Akutes Nierenversagen";"M3T";"c";;;;"M";"3";;;
"N17.0";"Akutes Nierenversagen mit Tubulusnekrose";"N4T";"c";"Tubulusnekrose: . akut . renal . o.n.A.";;;"N";"4";;;
"N17.1";"Akutes Nierenversagen mit akuter Rindennekrose";"N4T";"c";"Rindennekrose: . akut . renal . o.n.A.";;;"N";"4";;;
"N17.2";"Akutes Nierenversagen mit Marknekrose";"N4T";"c";"Papillen- [Mark-] Nekrose: . akut . renal . o.n.A.";;;"N";"4";;;
"N17.8";"Sonstiges akutes Nierenversagen";"N4T";"c";;;;"N";"4";;;
"N17.9";"Akutes Nierenversagen, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"N18.-";"Chronische Niereninsuffizienz";"M3T";"c";"Inkl.:   Chronische Urämie Chronisches Nierenversagen Diffuse sklerosierende Glomerulonephritis";"Exkl.: Chronische Niereninsuffizienz mit Hypertonie (I12.0)";;"M";"3";;;
"N18.0";"Terminale Niereninsuffizienz";"M4T";"c";;;;"M";"4";;;
"N18.8";"Sonstige chronische Niereninsuffizienz";"N4T";"c";"Urämisch: . Neuropathie+ (G63.8*) . Perikarditis+ (I32.8*)";;;"N";"4";;;
"N18.9";"Chronische Niereninsuffizienz, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"N18.90";"Chronische Niereninsuffizienz, nicht näher bezeichnet";"N5T";"c";"Chronische Urämie Diffuse sklerosierende Glomerulonephritis Hypertonie mit diffusen sklerosierenden glomerulonephritischen Läsionen";;;"N";"5";;;
"N18.91";"Chronische Nierenfunktionsstörung";"N5T";"c";;;;"N";"5";;;
"N19";"Nicht näher bezeichnete Niereninsuffizienz";"M3T";"c";"Urämie o.n.A.";"Exkl.: Nierenversagen mit Hypertonie (I12.0) Urämie beim Neugeborenen (P96.0)";;"M";"3";;;
"(N20-N23)";"Urolithiasis";"-1T";"p";;;;"-";"1";;;
"N20.-";"Nieren- und Ureterstein";"M3T";"c";;"Exkl.: Mit Hydronephrose (N13.2)";;"M";"3";;;
"N20.0";"Nierenstein";"M4T";"c";"Nephrolithiasis o.n.A. Nierenausgußstein Nierenkonkrement oder -stein Parenchymstein";;;"M";"4";;;
"N20.1";"Ureterstein";"M4T";"c";"Harnleiterstein";;;"M";"4";;;
"N20.2";"Nierenstein und Ureterstein gleichzeitig";"M4T";"c";;;;"M";"4";;;
"N20.9";"Harnstein, nicht näher bezeichnet";"N4T";"c";"Pyelonephritis bei Harnsteinen";;;"N";"4";;;
"N21.-";"Stein in den unteren Harnwegen";"M3T";"c";"Inkl.:   Mit Zystitis und Urethritis";;;"M";"3";;;
"N21.0";"Stein in der Harnblase";"M4T";"c";"Blasenstein Stein in Blasendivertikel";"Exkl.: Nierenausgußstein (N20.0)";;"M";"4";;;
"N21.1";"Urethrastein";"N4T";"c";;;;"N";"4";;;
"N21.8";"Stein in sonstigen unteren Harnwegen";"N4T";"c";;;;"N";"4";;;
"N21.9";"Stein in den unteren Harnwegen, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"N22.-*";"Harnstein bei anderenorts klassifizierten Krankheiten";"O3T";"c";;;;"O";"3";;;
"N22.0*";"Harnstein bei Schistosomiasis [Bilharziose] (B65.-+)";"O4T";"c";;;;"O";"4";;;
"N22.8*";"Harnstein bei sonstigen anderenorts klassifizierten Krankheiten";"O4T";"c";;;;"O";"4";;;
"N23";"Nicht näher bezeichnete Nierenkolik";"M3T";"c";;;;"M";"3";;;
"(N25-N29)";"Sonstige Krankheiten der Niere und des Ureters";"-1T";"p";;"Exkl.: Mit Urolithiasis (N20-N23)";;"-";"1";;;
"N25.-";"Krankheiten infolge Schädigung der tubulären Nierenfunktion";"M3T";"c";;"Exkl.: Stoffwechselstörungen, unter E70-E90 klassifizierbar";;"M";"3";;;
"N25.0";"Renale Osteodystrophie";"N4T";"c";"Azotämische Osteodystrophie Renale Rachitis Renaler Minderwuchs Tubulusschäden mit Phosphatverlust";;;"N";"4";;;
"N25.1";"Renaler Diabetes insipidus";"N4T";"c";;;;"N";"4";;;
"N25.8";"Sonstige Krankheiten infolge Schädigung der tubulären Nierenfunktion";"N4T";"c";"Azidose, renale tubuläre, Typ 1 [Lightwood-Albright-Syndrom] Renale tubuläre Azidose o.n.A. Sekundärer Hyperparathyreoidismus renalen Ursprungs";;;"N";"4";;;
"N25.9";"Krankheit infolge Schädigung der tubulären Nierenfunktion, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"N26";"Schrumpfniere, nicht näher bezeichnet";"M3T";"c";"Atrophie der Niere (terminal) Nephrofibrose o.n.A.";"Exkl.: Diffuse sklerosierende Glomerulonephritis (N18.-) Hypertensive Nephrosklerose (arteriolär) (arteriosklerotisch) (I12.-) Kleine Niere unbekannter Ursache (N27.-) Schrumpfniere mit Hypertonie (I12.-)";;"M";"3";;;
"N27.-";"Kleine Niere unbekannter Ursache";"M3T";"c";;;;"M";"3";;;
"N27.0";"Kleine Niere unbekannter Ursache, einseitig";"M4T";"c";;;;"M";"4";;;
"N27.1";"Kleine Niere unbekannter Ursache, beidseitig";"M4T";"c";;;;"M";"4";;;
"N27.9";"Kleine Niere unbekannter Ursache, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"N28.-";"Sonstige Krankheiten der Niere und des Ureters, anderenorts nicht klassifiziert";"M3T";"c";;"Exkl.: Abknickung und Striktur des Ureters: . mit Hydronephrose (N13.1) . ohne Hydronephrose (N13.5) Hydroureter (N13.4) Nierenkrankheit: . akut o.n.A. (N00.9) . chronisch o.n.A. (N03.9)";;"M";"3";;;
"N28.0";"Ischämie und Infarkt der Niere";"M4T";"c";"Nierenarterie: . Embolie . Obstruktion . Thrombose . Verschluß Niereninfarkt";"Exkl.: Goldblatt-Niere (I70.1) Nierenarterie (extrarenaler Teil): . angeborene Stenose (Q27.1) . Atherosklerose (I70.1)";;"M";"4";;;
"N28.1";"Zyste der Niere, erworben";"M4T";"c";"Zyste der Niere (multipel) (solitär), erworben";"Exkl.: Zystische Nierenkrankheit (angeboren) (Q61.-)";;"M";"4";;;
"N28.8";"Sonstige näher bezeichnete Krankheiten der Niere und des Ureters";"N4T";"c";"Hypertrophie der Niere Megaureter Nephroptose Pyelitis        } cystica Pyeloureteritis } Ureteritis      } Ureterozele";;;"N";"4";;;
"N28.9";"Krankheit der Niere und des Ureters, nicht näher bezeichnet";"N4T";"c";"Nephropathie o.n.A. Nierenkrankheit o.n.A.";"Exkl.: Nephropathie o.n.A. und Nierenkrankheit o.n.A. mit morphologischen Veränderungen, wie unter .0-.8 am Anfang der Krankheitsgruppe N00-N08 ausgewiesen (N05.-)";;"N";"4";;;
"N29.-*";"Sonstige Krankheiten der Niere und des Ureters bei anderenorts klassifizierten Krankheiten";"O3T";"c";;;;"O";"3";;;
"N29.0*";"Spätsyphilis der Niere (A52.7+)";"O4T";"c";;;;"O";"4";;;
"N29.1*";"Sonstige Krankheiten der Niere und des Ureters bei anderenorts klassifizierten infektiösen und parasitären Krankheiten";"O4T";"c";"Krankheiten der Niere und des Ureters bei: . Schistosomiasis [Bilharziose] (B65.-+) . Tuberkulose (A18.1+)";;;"O";"4";;;
"N29.8*";"Sonstige Krankheiten der Niere und des Ureters bei sonstigen anderenorts klassifizierten Krankheiten";"O4T";"c";;;;"O";"4";;;
"(N30-N39)";"Sonstige Krankheiten des Harnsystems";"-1T";"p";;"Exkl.: Harnwegsinfektion (als Komplikation bei): . Abort, Extrauteringravidität oder Molenschwangerschaft (O00-O07 , O08.8) . bei Urolithiasis (N20-N23) . Schwangerschaft, Geburt und Wochenbett (O23.-, O75.3, O86.2)";;"-";"1";;;
"N30.-";"Zystitis";"M3T";"c";;"Exkl.: Prostatazystitis (N41.3)";;"M";"3";;"Soll der Infektionserreger (B95-B97) oder das verursachende exogene Agens (Kapitel XX) angegeben werden, ist eine zusätzliche Schlüsselnummer zu benutzen. Im Krankenhaus sollte diese Information immer verschlüsselt werden, wenn sie vorliegt.";
"N30.0";"Akute Zystitis";"M4T";"c";;"Exkl.: Strahlenzystitis (N30.4) Trigonumzystitis (N30.3)";;"M";"4";;;
"N30.1";"Interstitielle Zystitis (chronisch)";"M4T";"c";;;;"M";"4";;;
"N30.2";"Sonstige chronische Zystitis";"N4T";"c";;;;"N";"4";;;
"N30.3";"Trigonumzystitis";"N4T";"c";"Urethrotrigonumzystitis";;;"N";"4";;;
"N30.4";"Strahlenzystitis";"N4T";"c";;;;"N";"4";;;
"N30.8";"Sonstige Zystitis";"N4T";"c";"Harnblasenabszeß";;;"N";"4";;;
"N30.9";"Zystitis, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"N31.-";"Neuromuskuläre Dysfunktion der Harnblase, anderenorts nicht klassifiziert";"M3T";"c";;"Exkl.: Durch Rückenmarkschädigung (G95.8) Harninkontinenz: . näher bezeichnet (N39.3-N39.4) . o.n.A. (R32) Neurogene Blasenentleerungsstörung bei Cauda- (equina-) Syndrom (G83.4) Rückenmarkblase o.n.A. (G95.8)";;"M";"3";;;
"N31.0";"Ungehemmte neurogene Blasenentleerung, anderenorts nicht klassifiziert";"N4T";"c";;;;"N";"4";;;
"N31.1";"Neurogene Reflexblase, anderenorts nicht klassifiziert";"N4T";"c";;;;"N";"4";;;
"N31.2";"Schlaffe neurogene Harnblase, anderenorts nicht klassifiziert";"N4T";"c";"Neurogene Harnblase: . atonisch (motorisch) (sensorisch) . autonom . nichtreflektorisch";;;"N";"4";;;
"N31.8";"Sonstige neuromuskuläre Dysfunktion der Harnblase";"N4T";"c";;;;"N";"4";;;
"N31.9";"Neuromuskuläre Dysfunktion der Harnblase, nicht näher bezeichnet";"N4T";"c";"Neurogene Dysfunktion der Harnblase o.n.A.";;;"N";"4";;;
"N32.-";"Sonstige Krankheiten der Harnblase";"M3T";"c";;"Exkl.: Blasenhernie oder -prolaps bei der Frau (N81.1) Blasenstein (N21.0) Zystozele (N81.1)";;"M";"3";;;
"N32.0";"Blasenhalsobstruktion";"N4T";"c";"Harnblasenhalsstenose (erworben)";;;"N";"4";;;
"N32.1";"Vesikointestinalfistel";"N4T";"c";"Vesikorektalfistel";;;"N";"4";;;
"N32.2";"Harnblasenfistel, anderenorts nicht klassifiziert";"N4T";"c";;"Exkl.: Fistel zwischen Harnblase und weiblichem Genitaltrakt (N82.0-N82.1)";;"N";"4";;;
"N32.3";"Harnblasendivertikel";"N4T";"c";"Divertikulitis der Harnblase";"Exkl.: Stein in Blasendivertikel (N21.0)";;"N";"4";;;
"N32.4";"Harnblasenruptur, nichttraumatisch";"N4T";"c";;;;"N";"4";;;
"N32.8";"Sonstige näher bezeichnete Krankheiten der Harnblase";"N4T";"c";"Harnblase: . kalzifiziert . kontrahiert";;;"N";"4";;;
"N32.9";"Krankheit der Harnblase, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"N33.-*";"Krankheiten der Harnblase bei anderenorts klassifizierten Krankheiten";"O3T";"c";;;;"O";"3";;;
"N33.0*";"Tuberkulöse Zystitis (A18.1+)";"O4T";"c";;;;"O";"4";;;
"N33.8*";"Krankheiten der Harnblase bei sonstigen anderenorts klassifizierten Krankheiten";"O4T";"c";"Krankheit der Harnblase bei Schistosomiasis [Bilharziose] (B65.-+)";;;"O";"4";;;
"N34.-";"Urethritis und urethrales Syndrom";"M3T";"c";;"Exkl.: Reiter-Krankheit (M02.3-) Urethritis bei Krankheiten, die vorwiegend durch Geschlechtsverkehr übertragen werden (A50-A64) Urethrotrigonumzystitis (N30.3)";;"M";"3";;"Soll der Infektionserreger angegeben werden, ist eine zusätzliche Schlüsselnummer (B95-B97) zu benutzen. Im Krankenhaus sollte diese Information immer verschlüsselt werden, wenn sie vorliegt.";
"N34.0";"Harnröhrenabszeß";"N4T";"c";"Abszeß: . Cowper-Drüse . Littr‚-Drüsen . periurethral . urethral (Drüse)";"Exkl.: Harnröhrenkarunkel (N36.2)";;"N";"4";;;
"N34.1";"Unspezifische Urethritis";"M4T";"c";"Urethritis: . nicht durch Gonokokken . nicht venerisch";;;"M";"4";;;
"N34.2";"Sonstige Urethritis";"N4T";"c";"Meatitis, urethral Ulkus der Urethra (Meatus) Urethritis: . postmenopausal . o.n.A.";;;"N";"4";;;
"N34.3";"Urethrales Syndrom, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"N35.-";"Harnröhrenstriktur";"M3T";"c";;"Exkl.: Harnröhrenstriktur nach medizinischen Maßnahmen (N99.1)";;"M";"3";;;
"N35.0";"Posttraumatische Harnröhrenstriktur";"N4T";"c";"Harnröhrenstriktur als Folge von: . Geburt . Verletzung";;;"N";"4";;;
"N35.1";"Postinfektiöse Harnröhrenstriktur, anderenorts nicht klassifiziert";"N4T";"c";;;;"N";"4";;;
"N35.8";"Sonstige Harnröhrenstriktur";"N4T";"c";;;;"N";"4";;;
"N35.9";"Harnröhrenstriktur, nicht näher bezeichnet";"N4T";"c";"Meatusstenose o.n.A.";;;"N";"4";;;
"N36.-";"Sonstige Krankheiten der Harnröhre";"M3T";"c";;;;"M";"3";;;
"N36.0";"Harnröhrenfistel";"N4T";"c";"Fistel: . Harnwege o.n.A. . urethroperineal . urethrorektal Via falsa, Harnröhre";"Exkl.: Fistel: . urethroskrotal (N50.8) . urethrovaginal (N82.1)";;"N";"4";;;
"N36.1";"Harnröhrendivertikel";"N4T";"c";;;;"N";"4";;;
"N36.2";"Harnröhrenkarunkel";"N4T";"c";;;;"N";"4";;;
"N36.3";"Prolaps der Harnröhrenschleimhaut";"N4T";"c";"Harnröhrenprolaps Urethrozele beim Mann";"Exkl.: Urethrozele bei der Frau (N81.0)";;"N";"4";;;
"N36.8";"Sonstige näher bezeichnete Krankheiten der Harnröhre";"N4T";"c";;;;"N";"4";;;
"N36.9";"Krankheit der Harnröhre, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"N37.-*";"Krankheiten der Harnröhre bei anderenorts klassifizierten Krankheiten";"O3T";"c";;;;"O";"3";;;
"N37.0*";"Urethritis bei anderenorts klassifizierten Krankheiten";"O4T";"c";"Candida-Urethritis (B37.4+)";;;"O";"4";;;
"N37.8*";"Sonstige Krankheiten der Harnröhre bei anderenorts klassifizierten Krankheiten";"O4T";"c";;;;"O";"4";;;
"N39.-";"Sonstige Krankheiten des Harnsystems";"M3T";"c";;"Exkl.: Hämaturie: . mit näher bezeichneter morphologischer Veränderung (N02.-) . rezidivierend und persistierend (N02.-) . o.n.A. (R31) Proteinurie o.n.A. (R80)";;"M";"3";;;
"N39.0";"Harnwegsinfektion, Lokalisation nicht näher bezeichnet";"M4T";"c";;;;"M";"4";;"Soll der Infektionserreger angegeben werden, ist eine zusätzliche Schlüsselnummer (B95-B97) zu benutzen. Im Krankenhaus sollte diese Information immer verschlüsselt werden, wenn sie vorliegt.";
"N39.1";"Persistierende Proteinurie, nicht näher bezeichnet";"N4T";"c";;"Exkl.: Als Komplikation bei Schwangerschaft, Geburt und Wochenbett (O11-O15) Mit Angabe morphologischer Veränderungen (N06.-)";;"N";"4";;;
"N39.2";"Orthostatische Proteinurie, nicht näher bezeichnet";"N4T";"c";;"Exkl.: Mit Angabe morphologischer Veränderungen (N06.-)";;"N";"4";;;
"N39.3";"Streßinkontinenz";"M4T";"c";;;;"M";"4";;;
"N39.4";"Sonstige näher bezeichnete Harninkontinenz";"M4T";"c";"Drang-    } Inkontinenz Reflex-   } überlauf- }";"Exkl.: Enuresis o.n.A. (R32) Harninkontinenz: . nichtorganischer Ursprung (F98.0) . o.n.A. (R32)";;"M";"4";;;
"N39.8";"Sonstige näher bezeichnete Krankheiten des Harnsystems";"N4T";"c";;;;"N";"4";;;
"N39.81";"Flankenschmerz-Hämaturie-Syndrom";"N5T";"c";;;;"N";"5";;;
"N39.88";"Sonstige näher bezeichnete Krankheiten des Harnsystems";"N5T";"c";;;;"N";"5";;;
"N39.9";"Krankheit des Harnsystems, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"(N40-N51)";"Krankheiten der männlichen Genitalorgane";"-1T";"p";;;;"-";"1";;;
"N40";"Prostatahyperplasie";"M3T";"c";"Adenofibromatöse Prostatahypertrophie Fibroadenom der Prostata Fibrom der Prostata Myom der Prostata Prostataadenom (gutartig) Prostatahypertrophie (gutartig) Prostatavergrößerung (gutartig) Querbarre am Harnblasenhals (Prostata) Verschluß der prostatischen Harnröhre o.n.A.";"Exkl.: Gutartige Neubildungen der Prostata, ausgenommen Adenom, Fibrom und Myom (D29.1)";;"M";"3";;;
"N41.-";"Entzündliche Krankheiten der Prostata";"M3T";"c";;;;"M";"3";;"Soll der Infektionserreger angegeben werden, ist eine zusätzliche Schlüsselnummer (B95-B97) zu benutzen. Im Krankenhaus sollte diese Information immer verschlüsselt werden, wenn sie vorliegt.";
"N41.0";"Akute Prostatitis";"M4T";"c";;;;"M";"4";;;
"N41.1";"Chronische Prostatitis";"M4T";"c";;;;"M";"4";;;
"N41.2";"Prostataabszeß";"N4T";"c";;;;"N";"4";;;
"N41.3";"Prostatazystitis";"N4T";"c";"Zystitis bei Prostatavergrößerung";;;"N";"4";;;
"N41.8";"Sonstige entzündliche Krankheiten der Prostata";"N4T";"c";;;;"N";"4";;;
"N41.9";"Entzündliche Krankheit der Prostata, nicht näher bezeichnet";"N4T";"c";"Prostatitis o.n.A.";;;"N";"4";;;
"N42.-";"Sonstige Krankheiten der Prostata";"M3T";"c";;;;"M";"3";;;
"N42.0";"Prostatastein";"M4T";"c";"Prostatakonkrement";;;"M";"4";;;
"N42.1";"Kongestion und Blutung der Prostata";"N4T";"c";;;;"N";"4";;;
"N42.2";"Prostataatrophie";"N4T";"c";;;;"N";"4";;;
"N42.8";"Sonstige näher bezeichnete Krankheiten der Prostata";"N4T";"c";;;;"N";"4";;;
"N42.9";"Krankheit der Prostata, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"N43.-";"Hydrozele und Spermatozele";"M3T";"c";"Inkl.:   Hydrozele des Funiculus spermaticus, des Testis oder der Tunica vaginalis testis";"Exkl.: Angeborene Hydrozele (P83.5)";;"M";"3";;;
"N43.0";"Hydrocele encystica";"N4T";"c";;;;"N";"4";;;
"N43.1";"Infizierte Hydrozele";"N4T";"c";;;;"N";"4";;"Soll der Infektionserreger angegeben werden, ist eine zusätzliche Schlüsselnummer (B95-B97) zu benutzen. Im Krankenhaus sollte diese Information immer verschlüsselt werden, wenn sie vorliegt.";
"N43.2";"Sonstige Hydrozele";"N4T";"c";;;;"N";"4";;;
"N43.3";"Hydrozele, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"N43.4";"Spermatozele";"N4T";"c";;;;"N";"4";;;
"N44";"Hodentorsion";"M3T";"c";"Torsion: . Epididymis . Funiculus spermaticus . Testis";;;"M";"3";;;
"N45.-";"Orchitis und Epididymitis";"M3T";"c";;;;"M";"3";;"Soll der Infektionserreger angegeben werden, ist eine zusätzliche Schlüsselnummer (B95-B97) zu benutzen. Im Krankenhaus sollte diese Information immer verschlüsselt werden, wenn sie vorliegt.";
"N45.0";"Orchitis, Epididymitis und Epididymoorchitis mit Abszeß";"N4T";"c";"Abszeß der Nebenhoden oder Hoden";;;"N";"4";;;
"N45.9";"Orchitis, Epididymitis und Epididymoorchitis ohne Abszeß";"N4T";"c";"Epididymitis o.n.A. Orchitis o.n.A.";;;"N";"4";;;
"N46";"Sterilität beim Mann";"M3T";"c";"Azoospermie o.n.A. Oligozoospermie o.n.A.";;;"M";"3";;;
"N47";"Vorhauthypertrophie, Phimose und Paraphimose";"M3T";"c";"Präputiale Adhäsion Vorhautverengung";;;"M";"3";;;
"N48.-";"Sonstige Krankheiten des Penis";"M3T";"c";;;;"M";"3";;;
"N48.0";"Leukoplakie des Penis";"M4T";"c";"Kraurosis des Penis";"Exkl.: Carcinoma in situ des Penis (D07.4)";;"M";"4";;;
"N48.1";"Balanoposthitis";"M4T";"c";"Balanitis";;;"M";"4";;"Soll der Infektionserreger angegeben werden, ist eine zusätzliche Schlüsselnummer (B95-B97) zu benutzen. Im Krankenhaus sollte diese Information immer verschlüsselt werden, wenn sie vorliegt.";
"N48.2";"Sonstige entzündliche Krankheiten des Penis";"N4T";"c";"Abszeß    } Corpus cavernosum und Penis Furunkel  } Karbunkel } Phlegmone } Kavernitis (Penis)";;;"N";"4";;"Soll der Infektionserreger angegeben werden, ist eine zusätzliche Schlüsselnummer (B95-B97) zu benutzen. Im Krankenhaus sollte diese Information immer verschlüsselt werden, wenn sie vorliegt.";
"N48.3";"Priapismus";"M4T";"c";"Schmerzhafte Dauererektion";;;"M";"4";;;
